time_ms,head_deg,seg2_deg,seg3_deg,seg4_deg,seg5_deg,seg6_deg,seg7_deg,tail_deg
381.5,1.58104778421838,-0.71417450278682,1.31132837021048,2.84019648088352,-0.946017225810656,0.048152798700873,-5.52563012258936,-14.746739074834
381.666666666667,1.49210656104137,-0.823440673580659,1.24183041823044,2.76798868468597,-0.98878876712709,0.0798277352903325,-5.49814192981392,-14.7467028273653
381.833333333333,1.40263060270969,-0.93186141185183,1.17199769653377,2.69604153718573,-1.0302981470628,0.111591229724204,-5.46872007465348,-14.7447298351866
382,1.31261327015183,-1.0394127847622,1.10185351048433,2.6244333930492,-1.07052565276649,0.143458182866619,-5.4372931039095,-14.740851456345
382.166666666667,1.2220597725002,-1.14605860376069,1.03144596797167,2.5532363539743,-1.10944750655654,0.17545164682958,-5.40382059978639,-14.735065874177
382.333333333333,1.13098724686365,-1.25175032771129,0.960848361225946,2.4825169344777,-1.14703512160171,0.207602920691198,-5.36829362727556,-14.7273373590296
382.5,1.03942483071803,-1.35642698963443,0.890159551264015,2.41233674955564,-1.18325428456538,0.239951664909465,-5.33073525376538,-14.7175954303486
382.666666666667,0.94741372072776,-1.46001515722272,0.819504334139693,2.34275319244875,-1.218064319979,0.27254602966417,-5.29120110583388,-14.7057340114589
382.833333333333,0.855007211873161,-1.56242893726897,0.749033767372457,2.27382006900953,-1.25141729316299,0.305442793475476,-5.24977992582596,-14.6916106770723
383,0.762270710801832,-1.66357003412827,0.678925434230996,2.20558815364277,-1.28325731043788,0.338707509169053,-5.20659408883206,-14.6750461003036
383.166666666667,0.669270339132225,-1.76333946339657,0.609386184643664,2.13812476031069,-1.31342989800283,0.372427346792371,-5.16195657721589,-14.655832813083
383.333333333333,0.576090316727506,-1.86161477459492,0.540658460669587,2.07151366663851,-1.34169125307102,0.406715804841953,-5.11632914240312,-14.6337301858744
383.5,0.482852899586856,-1.95822737462811,0.473020644030338,2.00583581874594,-1.3678028486996,0.441702796603106,-5.07014459418851,-14.6084536082335
383.666666666667,0.389718128017165,-2.05296306698109,0.406786620027481,1.94116907664862,-1.39153160057559,0.477535062482585,-5.02380656234295,-14.5796762842044
383.833333333333,0.296883492552643,-2.14556269776692,0.342305150549784,1.87758767276906,-1.41265061167044,0.514376349755866,-4.97768917224275,-14.5470321318863
384,0.204741094317367,-2.23551092394544,0.280043601340948,1.81537029080825,-1.43072230889062,0.552608532171747,-4.9317670015823,-14.5101354705327
384.166666666667,0.113815743063892,-2.32211965515518,0.220521430448783,1.75496356794476,-1.44515274549552,0.592766323525555,-4.88565385177496,-14.4686260772717
384.333333333333,0.0245763372782518,-2.40478181657857,0.164192410338149,1.69675506726538,-1.45543694745314,0.6353031551731,-4.83899207838472,-14.4221761775105
384.5,-0.062564129623629,-2.48297133104893,0.111444612118689,1.64107340898465,-1.4611591830444,0.680590936121414,-4.79145259460469,-14.3704919576159
384.666666666667,-0.14724825067794,-2.55624270068021,0.0626006665755785,1.58818869656317,-1.46199291140158,0.728920101145885,-4.7427345261086,-14.3133147683181
384.833333333333,-0.229173621004106,-2.62423024922514,0.0179182589053641,1.53831318835214,-1.45770044280229,0.780499921238619,-4.69256454976919,-14.2504220131552
385,-0.308092034033494,-2.68664708595334,-0.0224091857092041,1.49160216564547,-1.4481323424339,0.835459051626454,-4.64069594918847,-14.1816277190144
385.166666666667,-0.383808504112947,-2.74328385092642,-0.0582516679422076,1.44815494864468,-1.43322660782929,0.893846294010357,-4.58690741976303,-14.1067827878345
385.333333333333,-0.456180160485644,-2.79400730023092,-0.0895416729228971,1.40801601277133,-1.41300764845656,0.955631551363429,-4.53100165524233,-14.0257749301256
385.5,-0.525115056715255,-2.83875878810437,-0.116273161762464,1.37117615893159,-1.38758509420697,1.02070695539337,-4.47280374656596,-13.9385282823772
385.666666666667,-0.590570938569439,-2.877552701059,-0.138500534848216,1.33757369267435,-1.35715245793482,1.08888814845473,-4.41215942234068,-13.8450027118228
385.833333333333,-0.652554012270624,-2.9104748971782,-0.156337604322952,1.30709556860262,-1.32198567591326,1.1599157031302,-4.34893315881943,-13.745192813498
386,-0.711117753909323,-2.93768120184006,-0.169956611739709,1.27957845781822,-1.28244154920759,1.23345666375968,-4.28300618587574,-13.639126606102
386.166666666667,-0.766361799764787,-2.95939600932462,-0.17958732553999,1.2548096975035,-1.23895610865353,1.30910619476059,-4.21427441447687,-13.5268639348689
386.333333333333,-0.818430956351398,-2.97591103819637,-0.185516251832746,1.23252808288266,-1.19204292646662,1.38638932054821,-4.14264631084499,-13.4084945915072
386.5,-0.867573252030941,-2.98766309931581,-0.188122577548052,1.21238426037604,-1.14220985017963,1.46471687733899,-4.06820870597849,-13.2840679741067
386.666666666667,-0.914149536447273,-2.99524257842128,-0.187875612095978,1.1939500191989,-1.08994148519891,1.54340476784877,-3.9912716674205,-13.1536148807592
386.833333333333,-0.958579295334175,-2.99931876256491,-0.185296901313493,1.17676308713437,-1.03577221146805,1.62172935984409,-3.91222367341311,-13.0172275303769
387,-1.00134052275606,-3.00063971349292,-0.180960242089298,1.16032702701836,-0.980286130478504,1.69892791613181,-3.83153183813626,-12.8750602631836
387.166666666667,-1.04296993689805,-3.0000325711984,-0.17549200320028,1.14411086104945,-0.924117333451339,1.7741988743337,-3.7497421988043,-12.7273305379915
387.333333333333,-1.08395472718882,-2.99830044275257,-0.169472264288477,1.12767153278745,-0.867869537373059,1.84677419292335,-3.66733957848932,-12.574440844788
387.5,-1.12466776263138,-2.99612528228987,-0.163367379559153,1.11070257106386,-0.812048512348359,1.91599708325422,-3.58468082363305,-12.4169190411758
