iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
189,3.681719e-02,6.286627e-02,1.438848e+02,412,85,14,1.084776e+00,3.107947e-01,1.088796e-05,3.107838e-01
190,3.894940e-02,2.692171e-01,0.000000e+00,0,0,0,4.785746e-05,1.239453e-05,1.239453e-05,0.000000e+00
191,3.598830e-02,4.036562e-01,0.000000e+00,0,0,0,4.402944e-05,1.059224e-05,1.059224e-05,0.000000e+00
192,3.741120e-02,4.890558e-01,0.000000e+00,0,0,0,4.708212e-05,1.163052e-05,1.163052e-05,0.000000e+00
193,3.812437e-02,6.180012e-02,1.385088e+02,412,85,14,1.005314e+00,2.937412e-01,1.123979e-05,2.937300e-01
194,4.007702e-02,2.571259e-01,0.000000e+00,0,0,0,4.875729e-05,1.263144e-05,1.263144e-05,0.000000e+00
195,3.722925e-02,3.924911e-01,0.000000e+00,0,0,0,4.509481e-05,1.089772e-05,1.089772e-05,0.000000e+00
196,3.851459e-02,4.816085e-01,0.000000e+00,0,0,0,4.809217e-05,1.185878e-05,1.185878e-05,0.000000e+00
197,3.919608e-02,6.173307e-02,1.366176e+02,412,85,14,9.878936e-01,2.686766e-01,1.152457e-05,2.686651e-01
198,4.107641e-02,2.688301e-01,0.000000e+00,0,0,0,4.995226e-05,1.288222e-05,1.288222e-05,0.000000e+00
199,3.858317e-02,4.097496e-01,0.000000e+00,0,0,0,4.650797e-05,1.137516e-05,1.137516e-05,0.000000e+00
200,3.988072e-02,5.087732e-01,0.000000e+00,0,0,0,4.955824e-05,1.235271e-05,1.235271e-05,0.000000e+00
201,4.053941e-02,6.565756e-02,1.440322e+02,412,85,14,1.023630e+00,2.956580e-01,1.190751e-05,2.956461e-01
202,4.246823e-02,2.823580e-01,0.000000e+00,0,0,0,5.130726e-05,1.330847e-05,1.330847e-05,0.000000e+00
203,3.967280e-02,4.251305e-01,0.000000e+00,0,0,0,4.766083e-05,1.156346e-05,1.156346e-05,0.000000e+00
204,4.092968e-02,5.252172e-01,0.000000e+00,0,0,0,5.068469e-05,1.252252e-05,1.252252e-05,0.000000e+00
205,4.160937e-02,6.772508e-02,1.461888e+02,412,85,14,9.962049e-01,2.699661e-01,1.218552e-05,2.699539e-01
206,4.350044e-02,2.831160e-01,0.000000e+00,0,0,0,5.243542e-05,1.353542e-05,1.353542e-05,0.000000e+00
207,4.100005e-02,4.265305e-01,0.000000e+00,0,0,0,4.883459e-05,1.197624e-05,1.197624e-05,0.000000e+00
208,4.220498e-02,5.206866e-01,0.000000e+00,0,0,0,5.174438e-05,1.289134e-05,1.289134e-05,0.000000e+00
209,4.273364e-02,6.741847e-02,1.406710e+02,412,85,14,9.547002e-01,2.715254e-01,1.247646e-05,2.715129e-01
210,4.455777e-02,2.713833e-01,0.000000e+00,0,0,0,5.318085e-05,1.373830e-05,1.373830e-05,0.000000e+00
211,4.137578e-02,4.423854e-01,0.000000e+00,0,0,0,4.821220e-05,1.174548e-05,1.174548e-05,0.000000e+00
