iter,u_fl,u_bd,u_in,div_fl,div_bd,div_in,p_fl,p_bd,p_in,nin,nbd
549,1.523469e-01,1.338222e-01,1.179629e-01,5.420456e-01,3.368842e+01,1.928252e+01,9.261950e+00,3.800595e+00,2.471915e+00,5014,5509
550,1.515464e-01,1.334918e-01,1.185599e-01,5.375595e-01,2.890075e+01,1.907969e+01,9.181170e+00,3.738610e+00,2.097218e+00,5035,5448
551,1.506167e-01,1.320731e-01,1.183236e-01,5.300369e-01,2.993815e+01,1.566514e+01,9.067330e+00,3.943688e+00,2.227859e+00,5015,5483
552,1.497909e-01,1.316065e-01,1.185753e-01,5.199852e-01,3.214405e+01,2.264227e+01,9.110492e+00,3.948874e+00,2.407735e+00,4979,5556
553,1.490441e-01,1.307574e-01,1.186120e-01,5.123291e-01,3.480343e+01,3.145907e+01,9.137596e+00,3.689825e+00,2.273632e+00,4966,5562
554,1.480009e-01,1.296611e-01,1.183884e-01,5.098419e-01,3.359421e+01,2.032643e+01,9.098934e+00,3.674996e+00,2.526283e+00,4988,5518
555,1.475414e-01,1.294066e-01,1.182095e-01,5.054169e-01,3.272689e+01,1.940850e+01,9.035542e+00,3.821064e+00,2.650047e+00,4962,5544
556,1.477202e-01,1.281431e-01,1.187162e-01,4.989738e-01,3.231712e+01,2.261269e+01,8.937257e+00,3.752043e+00,2.632457e+00,4979,5537
557,1.477859e-01,1.277482e-01,1.191861e-01,4.923096e-01,3.177956e+01,2.139221e+01,8.815842e+00,3.451910e+00,2.686081e+00,4966,5544
558,1.476933e-01,1.275247e-01,1.198690e-01,4.893761e-01,3.804187e+01,2.026284e+01,8.636437e+00,3.821300e+00,2.887882e+00,4982,5530
559,1.474749e-01,1.263920e-01,1.209533e-01,4.839630e-01,3.508466e+01,2.047440e+01,8.600436e+00,3.988077e+00,2.965594e+00,4974,5541
560,1.471526e-01,1.265082e-01,1.214886e-01,4.760742e-01,3.621076e+01,2.736341e+01,8.572464e+00,4.080695e+00,2.983887e+00,4978,5522
561,1.467747e-01,1.260510e-01,1.222530e-01,4.724884e-01,3.577694e+01,2.537723e+01,8.552238e+00,4.581653e+00,3.093492e+00,4980,5510
562,1.464014e-01,1.261337e-01,1.250536e-01,4.719048e-01,3.903761e+01,3.226647e+01,8.492043e+00,5.252469e+00,3.254276e+00,5011,5510
563,1.465877e-01,1.269886e-01,1.264275e-01,4.693756e-01,4.384443e+01,3.070625e+01,8.428120e+00,5.521990e+00,3.269995e+00,4999,5526
564,1.467167e-01,1.277933e-01,1.273750e-01,4.646416e-01,4.025587e+01,2.297585e+01,8.319029e+00,5.546332e+00,3.157059e+00,5015,5506
565,1.467803e-01,1.300084e-01,1.279684e-01,4.748116e-01,4.337721e+01,1.782865e+01,8.185148e+00,5.860596e+00,3.407066e+00,4993,5501
566,1.468926e-01,1.313809e-01,1.290415e-01,5.669403e-01,4.332094e+01,1.819698e+01,8.253562e+00,6.523486e+00,3.572457e+00,5003,5499
567,1.469861e-01,1.321811e-01,1.327705e-01,4.601469e-01,5.383270e+01,3.649909e+01,8.243958e+00,6.937667e+00,3.501773e+00,5011,5474
568,1.469905e-01,1.330214e-01,1.337835e-01,4.933972e-01,5.220127e+01,2.248594e+01,8.192085e+00,6.699019e+00,3.751319e+00,5017,5485
569,1.469131e-01,1.355353e-01,1.348858e-01,5.054617e-01,4.869445e+01,2.804115e+01,8.133933e+00,7.251338e+00,3.827720e+00,5004,5511
570,1.473856e-01,1.374398e-01,1.357535e-01,5.437126e-01,5.327158e+01,2.826465e+01,8.056467e+00,7.853004e+00,3.695877e+00,5002,5507
571,1.476758e-01,1.374307e-01,1.384110e-01,6.168785e-01,6.679025e+01,4.863946e+01,7.871977e+00,7.957353e+00,3.791432e+00,5026,5504
572,1.478452e-01,1.399650e-01,1.400411e-01,6.203671e-01,6.826076e+01,3.349927e+01,7.864991e+00,8.669346e+00,4.266548e+00,5048,5492
573,1.479443e-01,1.410092e-01,1.431585e-01,6.825829e-01,6.109651e+01,5.014382e+01,8.082116e+00,9.012601e+00,4.138261e+00,5010,5508
574,1.479275e-01,1.413169e-01,1.435130e-01,7.222695e-01,6.262187e+01,3.124503e+01,8.773522e+00,1.024314e+01,3.845066e+00,4988,5501
575,1.479017e-01,1.422727e-01,1.438484e-01,7.701125e-01,7.017554e+01,3.649359e+01,9.549127e+00,1.111902e+01,4.118728e+00,4999,5486
576,1.478385e-01,1.469184e-01,1.464558e-01,7.829261e-01,7.225314e+01,3.493396e+01,1.099510e+01,1.170124e+01,4.049430e+00,4990,5522
577,1.478696e-01,1.447734e-01,1.464452e-01,7.925644e-01,7.705764e+01,3.325544e+01,1.139745e+01,1.270940e+01,4.184504e+00,5000,5527
578,1.481658e-01,1.449061e-01,1.469493e-01,8.020344e-01,8.508793e+01,3.117631e+01,1.183451e+01,1.524895e+01,4.321247e+00,5003,5517
579,1.483932e-01,1.453287e-01,1.467255e-01,8.801398e-01,8.255499e+01,3.645253e+01,1.393384e+01,1.562061e+01,4.088081e+00,4991,5512
580,1.485728e-01,1.453099e-01,1.460337e-01,9.002151e-01,9.089101e+01,3.455584e+01,1.504663e+01,1.654000e+01,4.482941e+00,4966,5541
581,1.488933e-01,1.489777e-01,1.461311e-01,8.802760e-01,1.133355e+02,1.138384e+02,1.587491e+01,1.732236e+01,4.199799e+00,4991,5547
582,1.505761e-01,1.463000e-01,1.478485e-01,9.212189e-01,8.097261e+01,3.748373e+01,1.617397e+01,1.686285e+01,3.935124e+00,4994,5541
583,1.526035e-01,1.458051e-01,1.476834e-01,9.340630e-01,1.088323e+02,1.045731e+02,1.612111e+01,2.051486e+01,4.661983e+00,4998,5519
584,1.534484e-01,1.482527e-01,1.446487e-01,9.610109e-01,1.101755e+02,9.472754e+01,1.868585e+01,1.757090e+01,4.246120e+00,4970,5544
585,1.572688e-01,1.506250e-01,1.431777e-01,9.289143e-01,1.047713e+02,2.832731e+01,1.869577e+01,2.107425e+01,4.001714e+00,4980,5539
586,1.609689e-01,1.490036e-01,1.488242e-01,9.983883e-01,9.580292e+01,7.120561e+01,1.807140e+01,1.948632e+01,4.537408e+00,5012,5485
587,1.643233e-01,1.518952e-01,1.480887e-01,1.007042e+00,9.012115e+01,3.771700e+01,1.715227e+01,1.772411e+01,4.363008e+00,5012,5469
588,1.693505e-01,1.543181e-01,1.484265e-01,9.017525e-01,9.520637e+01,7.825348e+01,1.689811e+01,1.922503e+01,4.914139e+00,5019,5417
589,1.721426e-01,1.568359e-01,1.468218e-01,8.268738e-01,8.804552e+01,2.674044e+01,1.603719e+01,1.621461e+01,4.574735e+00,5020,5428
590,1.748723e-01,1.586117e-01,1.459010e-01,8.322086e-01,8.036763e+01,3.254490e+01,1.515388e+01,1.821306e+01,4.122485e+00,5034,5385
591,1.790605e-01,1.590747e-01,1.514265e-01,8.795166e-01,7.077306e+01,7.008024e+01,1.496614e+01,1.535560e+01,4.928176e+00,5006,5393
592,1.789145e-01,1.631380e-01,1.539244e-01,8.748245e-01,8.734805e+01,5.839203e+01,1.421382e+01,1.661731e+01,4.343892e+00,4994,5432
593,1.842008e-01,1.637802e-01,1.514393e-01,1.458094e+00,7.845716e+01,3.536941e+01,1.486294e+01,1.542173e+01,4.089562e+00,4979,5460
594,1.845170e-01,1.653963e-01,1.517824e-01,8.458729e-01,8.415210e+01,3.385642e+01,1.392514e+01,1.602834e+01,4.489340e+00,4972,5503
595,1.881737e-01,1.674780e-01,1.498785e-01,8.976197e-01,1.042907e+02,5.090334e+01,1.396799e+01,1.436857e+01,4.381260e+00,4928,5568
596,1.901446e-01,1.683125e-01,1.498979e-01,1.100586e+00,8.898585e+01,4.080944e+01,1.299342e+01,1.390676e+01,4.459099e+00,4949,5581
597,1.935090e-01,1.715983e-01,1.497380e-01,8.836727e-01,1.206190e+02,3.665847e+01,1.223974e+01,1.259720e+01,4.549609e+00,4954,5572
598,1.967356e-01,1.720941e-01,1.554567e-01,7.356339e-01,1.078495e+02,4.167547e+01,1.218246e+01,1.306853e+01,5.340963e+00,4967,5570
599,1.966301e-01,1.724458e-01,1.497731e-01,1.468158e+00,1.007624e+02,3.890216e+01,1.188428e+01,1.310903e+01,4.580939e+00,4968,5557
600,1.994758e-01,1.709503e-01,1.495424e-01,1.157883e+00,1.020219e+02,2.881928e+01,1.164614e+01,1.323828e+01,3.793695e+00,4951,5528
601,2.003608e-01,1.744561e-01,1.537215e-01,9.517765e-01,9.929863e+01,3.043621e+01,1.169971e+01,1.191736e+01,4.499088e+00,4959,5531
602,1.993580e-01,1.742864e-01,1.493312e-01,1.158091e+00,9.548328e+01,3.767318e+01,1.152767e+01,1.148953e+01,4.490792e+00,4989,5461
603,1.995833e-01,1.736818e-01,1.497973e-01,7.019272e-01,8.251714e+01,3.472159e+01,1.151829e+01,1.096155e+01,4.097431e+00,4955,5502
604,1.972319e-01,1.735318e-01,1.494512e-01,5.713501e-01,9.395067e+01,3.291300e+01,1.124127e+01,1.057451e+01,4.482525e+00,4975,5499
605,1.966326e-01,1.757158e-01,1.484717e-01,5.678387e-01,9.473607e+01,3.131021e+01,1.118878e+01,1.043750e+01,5.187812e+00,4954,5513
606,1.962173e-01,1.724255e-01,1.462588e-01,1.295657e+00,7.666167e+01,3.288086e+01,1.100755e+01,1.003757e+01,4.253440e+00,4949,5537
607,1.951644e-01,1.745705e-01,1.461894e-01,5.291138e-01,8.069558e+01,3.506247e+01,1.104810e+01,9.661382e+00,4.832448e+00,4947,5549
608,1.943944e-01,1.705988e-01,1.454316e-01,1.503194e+00,8.867759e+01,3.343047e+01,1.105699e+01,9.553069e+00,3.846265e+00,4974,5534
609,1.953031e-01,1.716879e-01,1.489675e-01,9.132814e-01,7.150518e+01,3.741908e+01,1.076355e+01,8.312305e+00,4.250522e+00,4995,5445
610,1.945910e-01,1.721652e-01,1.474997e-01,9.626951e-01,7.843907e+01,3.431572e+01,1.064699e+01,8.894442e+00,4.727657e+00,4962,5480
611,1.944140e-01,1.700647e-01,1.461305e-01,5.713196e-01,7.459651e+01,2.863428e+01,1.066924e+01,7.853454e+00,3.835399e+00,4941,5549
612,1.945357e-01,1.694100e-01,1.413324e-01,5.665131e-01,7.469967e+01,2.709259e+01,1.054137e+01,7.736341e+00,4.339189e+00,4962,5529
613,1.920058e-01,1.694780e-01,1.411288e-01,5.853806e-01,5.613575e+01,3.162387e+01,1.083687e+01,7.877998e+00,3.473387e+00,4940,5581
614,1.906548e-01,1.660342e-01,1.412698e-01,5.916862e-01,5.483639e+01,3.025850e+01,1.082560e+01,7.702058e+00,3.794973e+00,4931,5595
615,1.895638e-01,1.661384e-01,1.425752e-01,5.856667e-01,6.654189e+01,2.868912e+01,1.057123e+01,7.325762e+00,4.191565e+00,4966,5488
616,1.888902e-01,1.661052e-01,1.416471e-01,6.078644e-01,5.110758e+01,2.714026e+01,1.056920e+01,7.277685e+00,4.675025e+00,5001,5462
617,1.856686e-01,1.628900e-01,1.404863e-01,6.219940e-01,4.602654e+01,2.592686e+01,1.071028e+01,7.218308e+00,3.712134e+00,5002,5504
618,1.838394e-01,1.605729e-01,1.392056e-01,6.272736e-01,5.228913e+01,2.869286e+01,1.064408e+01,7.167087e+00,3.954212e+00,5017,5459
619,1.822594e-01,1.618668e-01,1.380171e-01,6.222992e-01,5.057973e+01,2.273683e+01,1.043892e+01,7.033633e+00,3.128960e+00,5024,5455
620,1.807494e-01,1.604596e-01,1.357951e-01,6.086617e-01,4.414090e+01,2.864925e+01,1.037883e+01,6.977922e+00,3.445195e+00,5026,5406
621,1.797280e-01,1.562060e-01,1.345106e-01,6.065979e-01,5.162510e+01,2.587667e+01,1.035026e+01,6.529688e+00,3.815344e+00,4992,5490
622,1.773889e-01,1.539721e-01,1.332395e-01,6.107101e-01,4.434526e+01,2.389005e+01,1.028928e+01,6.375535e+00,3.035750e+00,4983,5550
623,1.754973e-01,1.563015e-01,1.323393e-01,6.080170e-01,4.108067e+01,2.253001e+01,1.024743e+01,6.501254e+00,3.310669e+00,5006,5511
624,1.745009e-01,1.556623e-01,1.316344e-01,5.996628e-01,3.572608e+01,2.314473e+01,1.036368e+01,6.403485e+00,3.630620e+00,4997,5545
625,1.730022e-01,1.537303e-01,1.312616e-01,5.986404e-01,3.673458e+01,2.471012e+01,1.039485e+01,6.280931e+00,2.763422e+00,4979,5545
626,1.713529e-01,1.498288e-01,1.307482e-01,6.003113e-01,3.858318e+01,2.347220e+01,1.031769e+01,5.634387e+00,3.121147e+00,4997,5489
627,1.693138e-01,1.456146e-01,1.303362e-01,5.969009e-01,3.800586e+01,1.768328e+01,1.020866e+01,5.675368e+00,3.595919e+00,4994,5510
628,1.685528e-01,1.484530e-01,1.300421e-01,5.883751e-01,3.264408e+01,1.661767e+01,1.002188e+01,5.646380e+00,2.979547e+00,4977,5523
629,1.669248e-01,1.487993e-01,1.294996e-01,5.885773e-01,3.631365e+01,2.385917e+01,1.016304e+01,5.757792e+00,3.371321e+00,5009,5500
630,1.653113e-01,1.478482e-01,1.293357e-01,5.927124e-01,3.341059e+01,1.897198e+01,1.014911e+01,5.515736e+00,2.677118e+00,4987,5531
631,1.641426e-01,1.462407e-01,1.288114e-01,5.926514e-01,2.947239e+01,2.084480e+01,1.009354e+01,5.197840e+00,2.528813e+00,4973,5556
632,1.622552e-01,1.437508e-01,1.282314e-01,5.883636e-01,3.071515e+01,2.799171e+01,9.913949e+00,5.349415e+00,2.329786e+00,4974,5534
633,1.609321e-01,1.416475e-01,1.277848e-01,5.809746e-01,3.213987e+01,2.040273e+01,9.744811e+00,4.986237e+00,2.722717e+00,4998,5521
634,1.596124e-01,1.389733e-01,1.272569e-01,5.705795e-01,3.391264e+01,1.692356e+01,9.690851e+00,4.929631e+00,3.218093e+00,5004,5522
635,1.585027e-01,1.380139e-01,1.267019e-01,5.697327e-01,3.016660e+01,1.756743e+01,9.695750e+00,4.839056e+00,2.692653e+00,4980,5505
636,1.574263e-01,1.386340e-01,1.263137e-01,5.657425e-01,2.989545e+01,1.992477e+01,9.612387e+00,5.067060e+00,3.275066e+00,4985,5501
637,1.560744e-01,1.399561e-01,1.256167e-01,5.588989e-01,3.240143e+01,1.834920e+01,9.485538e+00,5.035385e+00,2.729423e+00,5009,5454
638,1.556669e-01,1.395136e-01,1.252810e-01,5.493469e-01,3.200874e+01,1.750172e+01,9.428462e+00,4.592955e+00,2.454464e+00,4999,5492
639,1.548959e-01,1.387939e-01,1.255479e-01,5.504761e-01,3.201774e+01,3.232365e+01,9.418001e+00,4.542971e+00,2.197099e+00,4994,5503
640,1.539583e-01,1.383172e-01,1.256493e-01,5.481644e-01,2.951480e+01,2.119692e+01,9.384043e+00,4.716918e+00,2.511030e+00,5008,5494
641,1.528841e-01,1.369457e-01,1.257289e-01,5.429611e-01,3.648564e+01,2.113629e+01,9.312493e+00,4.594536e+00,2.471626e+00,5005,5498
642,1.520539e-01,1.367681e-01,1.258531e-01,5.358353e-01,3.416103e+01,2.454864e+01,9.196483e+00,4.238251e+00,2.884973e+00,5018,5496
643,1.516414e-01,1.356256e-01,1.260368e-01,5.262985e-01,3.463929e+01,2.341315e+01,9.079244e+00,4.346674e+00,2.655849e+00,5005,5500
644,1.511468e-01,1.351077e-01,1.264812e-01,5.170212e-01,3.415075e+01,1.850906e+01,8.977000e+00,4.428808e+00,2.703857e+00,5006,5513
645,1.508389e-01,1.346843e-01,1.269466e-01,5.155640e-01,3.326296e+01,2.138147e+01,8.985602e+00,4.362891e+00,2.955436e+00,4994,5539
646,1.507120e-01,1.341387e-01,1.276861e-01,5.120125e-01,3.370839e+01,3.433998e+01,8.951833e+00,4.051438e+00,2.953342e+00,5006,5534
647,1.505588e-01,1.334847e-01,1.282145e-01,5.069466e-01,3.168818e+01,2.304205e+01,8.885560e+00,4.290895e+00,3.059034e+00,4993,5557
648,1.503313e-01,1.328657e-01,1.286566e-01,4.999542e-01,3.886748e+01,2.625040e+01,8.739181e+00,4.455071e+00,3.110739e+00,4970,5576
649,1.500207e-01,1.334658e-01,1.303109e-01,4.965248e-01,3.805037e+01,2.931722e+01,8.620272e+00,4.786643e+00,3.223993e+00,4986,5546
650,1.498426e-01,1.341757e-01,1.300296e-01,4.912338e-01,3.499810e+01,2.596951e+01,8.547505e+00,5.121924e+00,3.314882e+00,4993,5525
651,1.498931e-01,1.326705e-01,1.320053e-01,4.836025e-01,3.813746e+01,1.951593e+01,8.490273e+00,5.258898e+00,3.255001e+00,5013,5513
652,1.498286e-01,1.342832e-01,1.329500e-01,5.178289e-01,3.962582e+01,2.146342e+01,8.495637e+00,5.757682e+00,3.243581e+00,4996,5522
653,1.499867e-01,1.356096e-01,1.348180e-01,4.794693e-01,4.520607e+01,2.142869e+01,8.480725e+00,6.077537e+00,3.621068e+00,5001,5528
654,1.503892e-01,1.393210e-01,1.344252e-01,4.790916e-01,4.141697e+01,2.041409e+01,8.477506e+00,6.599745e+00,3.389909e+00,5006,5532
655,1.506632e-01,1.403806e-01,1.376497e-01,7.329407e-01,4.320094e+01,2.636067e+01,8.365694e+00,6.579692e+00,3.333934e+00,4995,5549
656,1.507935e-01,1.410751e-01,1.384625e-01,4.910755e-01,4.567576e+01,2.966256e+01,8.279593e+00,7.174803e+00,3.513654e+00,4990,5573
657,1.507957e-01,1.419199e-01,1.393757e-01,7.568436e-01,5.500187e+01,3.031721e+01,8.174551e+00,7.405078e+00,3.685306e+00,5005,5538
658,1.507398e-01,1.434940e-01,1.397259e-01,5.760889e-01,5.085301e+01,2.545992e+01,8.209333e+00,7.632178e+00,3.725059e+00,4993,5533
659,1.506433e-01,1.480446e-01,1.482955e-01,6.184530e-01,5.293327e+01,4.873077e+01,8.184228e+00,8.434638e+00,3.658485e+00,5014,5504
660,1.509231e-01,1.504017e-01,1.437951e-01,6.742027e-01,6.272972e+01,3.562263e+01,8.103786e+00,8.510023e+00,3.776683e+00,4994,5561
661,1.511730e-01,1.515376e-01,1.444872e-01,7.226253e-01,6.941296e+01,2.814651e+01,8.308372e+00,9.173507e+00,4.339876e+00,5006,5554
662,1.512807e-01,1.501419e-01,1.468456e-01,1.248158e+00,6.486215e+01,2.930524e+01,8.837396e+00,9.797634e+00,3.991113e+00,5007,5506
663,1.513061e-01,1.498653e-01,1.470974e-01,7.553490e-01,6.771416e+01,3.191771e+01,9.431739e+00,1.136231e+01,3.975043e+00,5010,5494
664,1.512857e-01,1.535221e-01,1.470456e-01,1.221066e+00,8.524221e+01,3.183510e+01,1.074710e+01,1.287267e+01,4.388339e+00,4985,5518
665,1.511552e-01,1.578805e-01,1.501207e-01,7.987857e-01,8.441409e+01,3.023808e+01,1.273074e+01,1.318849e+01,4.384995e+00,4979,5539
666,1.512591e-01,1.554226e-01,1.492987e-01,8.312836e-01,9.348472e+01,3.517949e+01,1.301488e+01,1.427830e+01,4.130457e+00,4989,5498
667,1.516413e-01,1.518479e-01,1.575027e-01,8.655005e-01,8.547091e+01,1.002823e+02,1.330014e+01,1.706735e+01,4.848166e+00,4980,5527
668,1.518717e-01,1.595476e-01,1.496708e-01,8.860621e-01,1.053589e+02,3.488769e+01,1.611192e+01,1.669062e+01,4.622995e+00,4995,5497
669,1.519685e-01,1.533298e-01,1.503423e-01,9.080391e-01,9.878315e+01,2.885405e+01,1.583266e+01,1.821035e+01,4.250426e+00,4993,5497
670,1.520294e-01,1.559540e-01,1.508504e-01,8.924460e-01,9.117059e+01,8.480667e+01,1.702520e+01,1.754913e+01,5.145904e+00,5008,5485
671,1.520292e-01,1.533866e-01,1.507429e-01,9.047689e-01,7.363373e+01,7.511979e+01,1.707742e+01,1.805692e+01,4.738606e+00,4980,5515
672,1.525501e-01,1.553985e-01,1.491089e-01,9.323053e-01,9.481659e+01,9.632363e+01,1.676536e+01,2.104696e+01,4.167948e+00,4993,5501
673,1.564810e-01,1.581506e-01,1.486103e-01,1.050695e+00,8.370481e+01,3.405375e+01,1.845506e+01,1.666366e+01,5.184069e+00,4985,5496
674,1.611872e-01,1.586147e-01,1.521017e-01,1.088604e+00,1.300500e+02,7.376964e+01,1.787718e+01,1.994844e+01,4.696420e+00,4990,5499
675,1.640782e-01,1.597822e-01,1.527248e-01,9.095192e-01,8.831308e+01,6.160367e+01,1.808237e+01,1.855697e+01,4.052460e+00,4985,5476
676,1.670280e-01,1.617244e-01,1.531743e-01,1.079300e+00,7.915337e+01,3.494274e+01,1.716995e+01,1.739336e+01,5.067268e+00,5008,5492
677,1.700046e-01,1.649223e-01,1.537508e-01,8.381271e-01,1.122660e+02,3.366301e+01,1.561347e+01,1.779031e+01,4.429493e+00,5002,5494
678,1.733669e-01,1.653247e-01,1.536914e-01,8.320522e-01,8.718356e+01,5.657742e+01,1.554128e+01,1.759580e+01,5.578826e+00,5006,5469
679,1.765966e-01,1.690323e-01,1.537868e-01,7.832108e-01,9.014693e+01,4.501358e+01,1.474082e+01,1.527171e+01,4.849087e+00,4998,5481
680,1.804059e-01,1.703663e-01,1.587768e-01,7.656021e-01,1.537463e+02,3.649192e+01,1.350972e+01,1.579037e+01,4.234513e+00,5005,5489
681,1.841685e-01,1.712417e-01,1.549854e-01,8.343115e-01,1.076894e+02,2.835311e+01,1.377492e+01,1.474632e+01,5.080708e+00,4981,5497
682,1.871149e-01,1.742554e-01,1.546798e-01,8.907814e-01,9.308540e+01,4.044448e+01,1.308886e+01,1.451748e+01,4.548219e+00,5007,5515
683,1.872407e-01,1.764558e-01,1.601145e-01,8.113213e-01,1.269980e+02,3.219456e+01,1.292685e+01,1.469758e+01,5.565633e+00,5007,5480
684,1.910286e-01,1.754950e-01,1.599540e-01,1.037544e+00,1.109550e+02,3.072310e+01,1.297635e+01,1.410558e+01,4.805736e+00,5016,5488
685,1.904417e-01,1.779529e-01,1.562819e-01,8.032150e-01,9.524126e+01,2.923710e+01,1.286457e+01,1.305251e+01,4.307301e+00,5028,5433
686,1.917181e-01,1.812370e-01,1.556160e-01,9.028044e-01,1.033327e+02,3.521906e+01,1.212737e+01,1.329023e+01,5.011686e+00,5004,5488
687,1.944676e-01,1.813230e-01,1.602826e-01,6.366158e-01,7.927716e+01,3.373215e+01,1.215597e+01,1.261831e+01,4.520992e+00,4997,5485
688,1.945176e-01,1.802476e-01,1.571934e-01,1.075871e+00,8.335693e+01,3.222764e+01,1.175793e+01,1.238077e+01,5.002794e+00,5028,5448
689,1.969008e-01,1.811173e-01,1.576387e-01,1.170233e+00,8.316489e+01,3.792666e+01,1.140779e+01,1.146336e+01,4.699410e+00,5008,5459
690,1.971113e-01,1.836405e-01,1.572348e-01,1.161577e+00,7.288789e+01,3.634747e+01,1.149219e+01,1.169544e+01,5.604386e+00,4977,5518
691,1.973445e-01,1.810411e-01,1.563213e-01,5.940819e-01,7.667406e+01,2.780748e+01,1.149148e+01,1.100445e+01,4.718362e+00,4996,5469
692,1.973089e-01,1.840763e-01,1.537555e-01,5.321884e-01,6.936775e+01,2.634738e+01,1.127730e+01,1.102078e+01,5.753116e+00,4979,5492
693,1.972334e-01,1.819599e-01,1.554071e-01,5.454674e-01,5.972203e+01,3.196874e+01,1.146753e+01,1.016583e+01,4.742487e+00,4979,5542
694,1.970748e-01,1.826477e-01,1.555636e-01,5.685425e-01,7.481611e+01,3.047775e+01,1.140103e+01,9.418765e+00,4.473234e+00,4989,5537
695,1.955785e-01,1.819539e-01,1.548128e-01,5.773811e-01,6.260839e+01,2.899707e+01,1.117564e+01,9.647711e+00,5.172444e+00,5007,5455
696,1.960555e-01,1.784953e-01,1.570180e-01,5.977917e-01,6.855718e+01,3.428234e+01,1.147960e+01,8.416261e+00,4.407977e+00,5010,5474
697,1.949837e-01,1.815775e-01,1.526828e-01,6.065750e-01,7.324387e+01,3.267921e+01,1.137717e+01,8.646233e+00,5.131273e+00,5003,5434
698,1.949553e-01,1.788010e-01,1.488825e-01,6.225395e-01,5.865854e+01,2.471978e+01,1.140545e+01,8.325414e+00,4.228986e+00,5018,5485
699,1.942996e-01,1.763835e-01,1.434487e-01,1.282352e+00,7.176739e+01,2.333813e+01,1.142576e+01,8.505558e+00,5.029867e+00,4979,5538
700,1.914039e-01,1.784388e-01,1.424037e-01,7.995567e-01,5.993877e+01,2.833168e+01,1.134402e+01,8.177318e+00,3.980463e+00,4985,5463
701,1.901661e-01,1.762434e-01,1.406285e-01,6.500168e-01,6.317369e+01,2.689569e+01,1.121723e+01,8.251965e+00,4.582337e+00,4981,5508
702,1.885235e-01,1.732609e-01,1.391996e-01,6.723595e-01,5.182697e+01,2.548058e+01,1.137657e+01,8.182503e+00,4.565804e+00,4962,5572
703,1.876144e-01,1.730472e-01,1.381113e-01,6.798935e-01,5.717868e+01,2.998758e+01,1.132020e+01,8.336469e+00,5.281387e+00,4952,5567
704,1.859928e-01,1.734015e-01,1.372842e-01,6.737900e-01,5.099723e+01,2.849417e+01,1.117479e+01,7.931505e+00,4.248356e+00,4947,5535
705,1.850582e-01,1.722573e-01,1.374954e-01,6.604385e-01,5.395133e+01,2.145447e+01,1.099736e+01,7.647896e+00,4.897446e+00,4957,5524
706,1.831270e-01,1.682373e-01,1.469055e-01,6.710968e-01,4.628130e+01,2.017708e+01,1.097195e+01,7.660643e+00,3.888753e+00,4981,5587
707,1.829303e-01,1.667124e-01,1.456132e-01,6.699066e-01,4.428550e+01,2.784624e+01,1.088948e+01,7.556120e+00,4.431131e+00,4993,5527
708,1.817296e-01,1.676539e-01,1.445954e-01,6.593323e-01,4.204722e+01,2.489379e+01,1.080438e+01,7.551193e+00,4.217286e+00,4972,5535
709,1.799136e-01,1.668087e-01,1.437167e-01,6.529999e-01,4.438251e+01,2.180313e+01,1.097958e+01,7.452693e+00,3.737706e+00,4979,5530
710,1.787819e-01,1.649360e-01,1.426151e-01,6.519585e-01,3.991434e+01,2.539598e+01,1.102076e+01,7.299460e+00,3.971413e+00,4984,5476
711,1.763111e-01,1.605626e-01,1.422661e-01,6.451988e-01,4.331592e+01,2.412828e+01,1.093882e+01,6.618267e+00,3.189044e+00,4991,5478
712,1.753213e-01,1.578517e-01,1.413402e-01,6.331291e-01,4.468413e+01,1.826805e+01,1.071619e+01,6.788590e+00,3.743739e+00,4984,5499
713,1.742777e-01,1.593320e-01,1.404115e-01,6.247025e-01,3.568407e+01,1.720362e+01,1.047870e+01,6.657765e+00,3.289115e+00,4980,5522
714,1.734241e-01,1.592640e-01,1.393216e-01,6.238365e-01,4.222763e+01,2.077206e+01,1.048403e+01,6.798503e+00,3.454880e+00,4993,5538
715,1.718489e-01,1.590459e-01,1.379359e-01,6.179619e-01,4.152655e+01,1.969736e+01,1.042429e+01,6.343274e+00,3.309918e+00,4981,5508
