iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
149,1.380393e-01,1.128624e+00,2.131905e+01,17,59,37,2.092623e-04,6.049426e-05,2.275938e-06,5.965221e-05
150,1.367065e-01,1.117264e+00,1.928021e+01,18,60,31,1.950733e-04,5.823429e-05,2.335269e-06,5.733077e-05
151,1.341827e-01,1.099060e+00,2.098855e+01,17,60,34,1.915364e-04,5.832942e-05,2.274095e-06,5.745829e-05
152,1.331812e-01,1.115028e+00,1.697879e+01,17,60,34,1.927872e-04,6.134276e-05,2.363016e-06,6.040655e-05
153,1.321027e-01,1.098560e+00,1.857577e+01,17,61,32,1.745909e-04,5.252273e-05,2.292772e-06,5.158037e-05
154,1.312396e-01,1.066193e+00,1.556648e+01,17,61,34,1.798991e-04,5.623441e-05,2.338889e-06,5.528791e-05
155,1.298994e-01,1.055553e+00,1.532149e+01,17,62,29,1.650913e-04,4.997803e-05,2.280503e-06,4.899407e-05
156,1.285868e-01,9.780197e-01,1.422400e+01,17,62,42,1.609045e-04,4.662481e-05,2.310538e-06,4.563462e-05
157,1.273413e-01,8.549500e-01,1.399673e+01,16,62,41,1.550359e-04,4.536881e-05,2.257002e-06,4.438963e-05
158,1.260061e-01,8.475266e-01,1.335382e+01,17,63,43,1.435232e-04,4.113898e-05,2.264730e-06,4.012424e-05
159,1.247099e-01,8.351593e-01,1.369376e+01,16,63,42,1.449594e-04,4.304482e-05,2.214844e-06,4.203779e-05
160,1.233170e-01,8.426476e-01,1.290986e+01,17,64,43,1.380393e-04,4.209508e-05,2.220576e-06,4.108938e-05
161,1.247394e-01,7.802200e-01,1.318542e+01,16,64,42,1.337318e-04,3.952645e-05,2.157913e-06,3.857866e-05
162,1.262007e-01,7.322264e-01,1.221011e+01,17,65,43,1.309385e-04,3.629814e-05,2.144734e-06,3.530560e-05
163,1.269492e-01,7.270851e-01,1.200613e+01,16,65,42,1.198762e-04,2.949365e-05,2.080797e-06,2.852618e-05
164,1.273585e-01,6.880379e-01,1.101422e+01,17,66,24,1.244232e-04,3.428647e-05,2.046707e-06,3.333096e-05
165,1.282815e-01,7.056656e-01,1.029980e+01,17,66,43,1.147782e-04,3.123928e-05,1.995902e-06,3.030838e-05
166,1.282520e-01,6.288605e-01,1.002049e+01,18,67,43,1.118205e-04,2.806234e-05,1.961897e-06,2.713821e-05
167,1.300073e-01,5.293274e-01,9.917411e+00,17,67,43,1.081966e-04,2.774619e-05,1.912626e-06,2.683628e-05
168,1.308778e-01,4.904861e-01,9.034397e+00,16,67,42,1.011882e-04,2.478053e-05,1.859220e-06,2.394284e-05
169,1.311882e-01,4.959564e-01,8.545241e+00,20,64,42,9.535249e-05,2.217813e-05,1.804908e-06,2.131632e-05
170,1.335082e-01,5.107536e-01,8.394785e+00,21,65,42,9.345179e-05,2.183546e-05,1.761429e-06,2.103439e-05
171,1.327455e-01,4.924316e-01,8.275517e+00,21,65,42,8.638006e-05,1.964531e-05,1.717911e-06,1.885863e-05
172,1.327868e-01,4.416046e-01,8.170595e+00,21,65,42,8.313978e-05,1.919839e-05,1.661584e-06,1.841175e-05
173,1.341573e-01,3.899956e-01,7.974499e+00,21,65,42,7.576709e-05,1.509338e-05,1.616935e-06,1.438155e-05
174,1.328905e-01,3.822327e-01,7.782367e+00,20,65,42,7.136564e-05,1.325796e-05,1.572110e-06,1.255784e-05
175,1.327440e-01,3.784790e-01,7.695253e+00,22,66,41,7.707170e-05,1.575590e-05,1.520556e-06,1.510618e-05
176,1.338056e-01,3.916130e-01,7.592526e+00,22,66,41,7.373637e-05,1.482425e-05,1.482759e-06,1.423988e-05
177,1.328270e-01,4.011002e-01,7.626070e+00,16,63,40,7.051470e-05,1.263617e-05,1.446445e-06,1.203147e-05
178,1.308979e-01,4.067974e-01,7.603384e+00,16,63,40,6.788645e-05,1.069261e-05,1.392742e-06,1.009426e-05
179,1.323774e-01,4.132748e-01,7.505232e+00,16,63,40,6.107958e-05,7.402548e-06,1.345019e-06,7.150484e-06
180,1.320976e-01,4.276915e-01,7.655302e+00,16,64,40,5.654325e-05,7.590450e-06,1.327491e-06,7.122010e-06
181,1.294843e-01,4.374428e-01,7.814656e+00,16,64,40,5.424177e-05,1.128025e-05,1.300260e-06,1.080830e-05
182,1.276365e-01,4.421082e-01,7.841648e+00,16,64,40,4.961945e-05,9.741388e-06,1.238812e-06,9.351283e-06
183,1.281529e-01,4.431477e-01,7.784599e+00,16,64,40,4.789511e-05,7.408408e-06,1.193451e-06,7.070760e-06
184,1.269536e-01,4.410400e-01,7.679408e+00,16,64,40,4.338248e-05,5.317082e-06,1.211183e-06,5.265465e-06
185,1.240121e-01,4.461594e-01,7.788691e+00,16,65,40,4.001795e-05,5.199644e-06,1.221527e-06,5.155108e-06
186,1.206289e-01,4.546776e-01,7.849949e+00,16,64,39,4.148781e-05,7.972611e-06,1.161452e-06,7.735556e-06
187,1.208148e-01,4.603691e-01,7.888817e+00,16,64,39,3.597599e-05,6.091328e-06,1.091295e-06,5.898271e-06
188,1.197190e-01,4.626694e-01,7.839893e+00,16,64,39,3.464833e-05,4.872259e-06,1.078751e-06,4.826924e-06
189,1.176483e-01,4.652309e-01,7.804750e+00,16,65,39,3.281740e-05,4.946122e-06,1.109785e-06,4.817553e-06
190,1.167397e-01,4.657173e-01,7.886967e+00,16,65,39,3.063609e-05,4.201455e-06,1.118103e-06,4.138355e-06
191,1.163469e-01,4.720840e-01,7.905748e+00,16,65,39,3.037643e-05,3.942824e-06,1.081652e-06,3.872095e-06
